carat,cut,color,clarity,depth,table,x,y,z,price
0.74,Premium,D,VS2,61.8,58.0,5.81,5.77,3.58,2897
1.5,Good,E,SI2,61.5,65.0,7.21,7.17,4.42,6300
0.5,Premium,G,SI1,62.2,60.0,5.07,5.03,3.14,1286
1.01,Premium,I,SI2,60.5,60.0,6.52,6.5,3.94,4072
0.56,Very Good,F,SI1,63.2,56.0,5.29,5.24,3.33,1441
0.32,Good,D,SI1,63.5,55.0,4.31,4.35,2.75,589
1.02,Good,I,SI2,63.6,56.0,6.37,6.4,4.06,3786
0.4,Premium,G,SI1,62.7,59.0,4.71,4.67,2.94,900
1.06,Ideal,H,SI1,61.7,56.0,6.58,6.55,4.05,5188
0.96,Premium,H,SI2,59.2,61.0,6.42,6.36,3.78,3871
0.55,Premium,G,SI1,61.3,59.0,5.28,5.23,3.22,1415
0.51,Ideal,F,VVS2,60.3,56.0,5.2,5.23,3.15,2138
0.3,Premium,D,VS2,60.7,60.0,4.33,4.37,2.64,710
0.58,Very Good,E,SI2,63.5,60.0,5.24,5.28,3.34,1265
0.45,Very Good,F,VS1,62.1,59.0,4.85,4.81,3.0,1179
0.72,Ideal,I,VVS2,61.7,55.0,5.71,5.76,3.54,2530
0.31,Fair,F,SI1,64.7,56.0,4.28,4.25,2.76,618
1.51,Very Good,I,VS1,60.5,60.0,7.42,7.46,4.5,9704
0.9,Premium,E,SI1,62.9,58.0,6.16,6.11,3.86,4158
0.53,Ideal,E,SI1,61.6,56.0,5.23,5.19,3.21,1607
1.7,Very Good,J,SI1,59.1,61.0,7.79,7.85,4.62,7713
1.24,Ideal,G,VS2,62.0,57.0,6.87,6.84,4.25,9188
0.42,Premium,G,VS2,62.0,58.0,4.81,4.77,2.97,1087
1.06,Ideal,H,SI2,60.1,59.0,6.58,6.67,3.98,4516
1.01,Very Good,D,SI1,59.7,57.0,6.53,6.56,3.91,5533
0.42,Ideal,G,VS2,61.9,57.0,4.83,4.79,2.98,1048
0.27,Very Good,D,VS1,63.2,55.0,4.1,4.16,2.61,470
1.02,Ideal,F,SI2,62.1,56.0,6.41,6.44,3.99,4162
0.32,Ideal,G,VVS1,61.1,57.0,4.41,4.43,2.7,842
0.31,Ideal,G,VVS2,62.7,57.0,4.35,4.32,2.72,846
0.71,Ideal,D,VS2,60.4,53.0,5.81,5.85,3.52,3020
1.12,Ideal,G,VS1,62.3,57.0,6.59,6.64,4.12,6918
0.56,Very Good,E,VS2,61.9,55.0,5.25,5.31,3.27,1819
1.6,Ideal,J,VS2,62.1,56.0,7.47,7.51,4.65,9681
0.55,Ideal,H,SI1,62.1,56.0,5.2,5.26,3.25,1319
1.08,Ideal,H,VS1,62.0,55.0,6.56,6.6,4.08,6562
1.52,Very Good,E,SI1,63.5,58.0,7.36,7.29,4.65,11176
0.5,Very Good,G,VVS2,61.3,57.0,5.12,5.15,3.15,1729
0.9,Good,G,VS2,64.4,62.0,5.97,6.02,3.86,4135
1.4,Very Good,G,VS1,62.6,58.0,7.03,7.07,4.41,11262
0.5,Premium,E,VS2,58.6,60.0,5.21,5.16,3.04,1654
0.93,Good,D,SI2,61.4,63.0,6.22,6.26,3.83,4165
1.01,Very Good,E,SI2,59.5,59.0,6.54,6.58,3.9,4666
0.5,Very Good,G,SI1,62.8,61.0,4.99,5.01,3.14,1197
1.01,Premium,F,SI1,61.9,56.0,6.53,6.45,4.02,5599
0.42,Ideal,G,VS1,61.3,57.0,4.78,4.81,2.94,921
0.4,Very Good,D,VS1,64.0,57.0,4.66,4.69,2.99,995
0.9,Good,F,VS2,63.3,57.0,6.11,6.15,3.88,4432
0.32,Ideal,H,SI2,61.9,54.0,4.42,4.46,2.75,420
1.05,Premium,E,SI2,61.5,59.0,6.52,6.58,4.03,4139
0.55,Ideal,F,SI1,61.7,56.4,5.26,5.3,3.25,1598
0.54,Ideal,D,SI1,62.9,57.0,5.22,5.17,3.27,1786
0.71,Premium,E,SI1,60.3,60.0,5.77,5.74,3.47,2674
1.0,Premium,J,SI1,62.8,59.0,6.37,6.27,3.97,3780
1.2,Very Good,I,SI1,62.2,55.0,6.75,6.92,4.25,5408
0.54,Very Good,H,SI2,62.7,59.0,5.17,5.2,3.25,1099
0.47,Ideal,H,SI2,62.4,53.0,4.98,5.02,3.12,782
1.45,Very Good,F,VS2,62.6,58.0,7.12,7.2,4.48,11667
0.31,Ideal,H,VVS1,62.6,53.0,4.35,4.41,2.74,687
0.34,Ideal,E,SI1,60.7,56.0,4.51,4.55,2.75,596
0.38,Very Good,F,VS2,61.9,54.6,4.64,4.68,2.89,906
0.26,Good,H,VVS2,63.3,58.0,4.04,4.08,2.57,468
0.3,Very Good,J,VS1,63.3,60.0,4.25,4.22,2.68,506
0.32,Premium,H,VVS2,60.2,60.0,4.48,4.45,2.69,828
0.23,Very Good,F,VVS2,61.5,58.0,3.9,3.94,2.41,530
0.3,Ideal,E,SI1,62.1,58.0,4.27,4.29,2.66,499
0.32,Ideal,H,VS2,62.0,55.0,4.42,4.39,2.73,648
1.64,Premium,H,SI1,59.3,61.0,7.68,7.64,4.54,11159
0.6,Premium,D,SI2,62.0,57.0,5.43,5.35,3.34,1196
1.08,Very Good,G,SI1,60.6,58.0,6.58,6.73,4.03,4906
0.5,Good,H,VS2,56.3,65.0,5.21,5.24,2.94,1239
0.75,Very Good,H,SI2,63.0,58.0,5.76,5.79,3.64,2180
1.0,Very Good,G,VS1,60.6,63.0,6.42,6.45,3.9,6699
0.52,Very Good,I,SI1,63.3,55.0,5.13,5.1,3.24,1073
0.41,Very Good,F,VS1,61.2,57.0,4.77,4.8,2.93,1007
0.7,Ideal,F,SI1,62.3,56.0,5.65,5.68,3.53,2382
0.62,Ideal,F,VS1,62.3,56.0,5.43,5.46,3.39,2073
0.52,Very Good,G,VS1,61.8,58.0,5.19,5.16,3.2,1581
0.53,Good,E,VS2,63.7,55.0,5.15,5.12,3.27,1727
1.7,Premium,H,VS2,60.6,58.0,7.72,7.65,4.66,10333
1.6,Very Good,H,SI2,61.1,57.0,7.55,7.5,4.6,10340
0.52,Very Good,D,VS1,62.6,59.0,5.03,5.13,3.18,1860
0.32,Very Good,G,SI1,62.0,55.0,4.41,4.43,2.74,477
0.51,Very Good,E,SI1,62.2,55.0,5.09,5.11,3.17,1318
1.0,Very Good,E,SI2,61.9,59.0,6.39,6.43,3.97,4311
1.11,Premium,G,SI2,62.3,58.0,6.65,6.61,4.13,4755
0.54,Ideal,I,VS1,61.9,54.0,5.24,5.29,3.26,1216
1.52,Ideal,F,VS2,62.5,55.0,7.42,7.31,4.6,14915
0.38,Ideal,F,VS2,62.0,56.0,4.66,4.63,2.88,1026
0.3,Ideal,G,VS2,61.4,54.0,4.36,4.31,2.66,675
0.4,Ideal,H,VVS2,61.1,55.0,4.75,4.78,2.91,868
0.55,Ideal,F,VS2,61.3,54.0,5.27,5.33,3.25,1649
1.15,Very Good,E,SI2,60.0,59.0,6.78,6.82,4.08,5257
0.53,Ideal,E,VS2,61.9,55.0,5.19,5.22,3.22,1721
0.74,Fair,F,VS2,61.1,68.0,5.82,5.75,3.53,2805
1.01,Premium,D,SI1,,59.0,6.4,6.43,3.96,5210
0.52,Premium,G,SI2,58.4,62.0,5.33,5.28,3.1,1076
1.01,Premium,H,SI2,62.5,58.0,6.39,6.35,3.98,3959
0.39,Very Good,F,SI1,60.0,55.0,4.76,4.79,2.86,661
1.01,Ideal,G,VS2,59.7,57.0,6.49,6.44,3.86,6024
1.5,Premium,E,SI2,58.0,60.0,7.52,7.47,4.35,8190
0.7,Good,I,I1,63.9,62.0,5.62,5.57,3.58,1111
1.06,Very Good,H,VS2,62.5,57.0,6.47,6.49,4.05,5783
0.52,Premium,G,VS2,61.7,58.0,5.16,5.14,3.18,1577
0.78,Good,D,SI1,60.1,61.0,5.92,5.89,3.55,3253
0.32,Ideal,D,VS2,62.5,56.0,4.38,4.45,2.76,758
0.31,Ideal,D,VVS2,62.0,56.0,4.35,4.37,2.7,1034
1.2,Very Good,I,SI1,63.8,57.0,6.64,6.72,4.26,5352
1.08,Ideal,G,VS1,61.0,56.0,6.62,6.65,4.05,7553
0.36,Premium,E,VS1,61.3,58.0,4.56,4.58,2.8,852
0.91,Premium,F,SI1,,59.0,6.21,6.17,3.82,4036
1.03,Ideal,D,SI2,61.8,54.0,6.52,6.46,4.01,5105
0.58,Ideal,F,VVS2,62.2,56.0,5.32,5.36,3.32,2567
0.44,Ideal,E,VVS2,60.9,57.0,4.9,4.95,3.0,1274
1.03,Premium,G,VS1,62.1,59.0,6.48,6.4,4.0,6479
2.02,Very Good,J,SI2,59.2,60.0,8.27,8.39,4.91,11757
0.41,Premium,F,VS2,60.3,60.0,4.84,4.81,2.91,1107
0.41,Ideal,G,VVS2,60.4,56.0,4.8,4.83,2.91,1007
1.03,Premium,E,SI2,61.0,60.0,6.53,6.46,3.96,4522
0.31,Premium,F,VS2,61.4,55.0,4.34,4.32,2.66,802
1.21,Premium,D,VS1,62.6,56.0,6.83,6.74,4.25,10706
0.31,Good,F,VVS1,63.6,61.0,4.21,4.25,2.69,742
0.33,Premium,G,VS1,61.6,58.0,4.44,4.39,2.72,854
0.32,Ideal,F,VVS1,61.5,56.0,4.41,4.43,2.72,867
0.59,Premium,E,VS2,62.5,56.0,5.4,5.36,3.36,2578
0.34,Ideal,E,VVS1,62.1,57.0,4.5,4.46,2.78,1084
2.03,Premium,H,VS2,62.6,59.0,8.06,8.1,5.06,17975
0.59,Good,E,VS2,61.3,62.0,5.36,5.4,3.3,1845
1.09,Ideal,F,SI1,62.5,57.0,6.59,6.54,4.1,5527
1.1,Ideal,G,VS2,62.5,54.0,6.59,6.62,4.12,7074
1.51,Good,E,SI1,63.6,56.0,7.34,7.23,4.63,12490
0.41,Ideal,E,VVS1,62.1,56.0,4.76,4.78,2.96,1057
0.72,Very Good,H,SI1,61.5,56.0,5.77,5.8,3.56,2277
0.41,Very Good,H,VVS2,62.0,56.0,4.77,4.81,2.97,873
1.02,Ideal,G,SI1,62.2,56.0,6.44,6.46,4.01,5082
0.38,Ideal,F,SI2,62.0,55.0,4.67,4.69,2.9,568
1.18,Very Good,H,SI1,62.6,55.0,6.76,6.79,4.24,5674
0.31,Premium,H,VVS1,62.1,58.0,4.36,4.33,2.7,907
2.09,Ideal,I,SI1,61.8,56.0,8.15,8.22,5.06,17114
0.4,Premium,F,VVS2,60.7,58.0,4.7,4.75,2.87,1088
1.2,Ideal,H,VS1,62.1,57.0,6.77,6.82,4.22,7869
0.5,Very Good,D,SI1,63.5,57.0,5.04,5.1,3.22,1337
1.58,Premium,J,VVS2,61.0,58.0,7.56,7.49,4.59,7592
0.34,Ideal,E,VVS1,62.2,56.0,4.44,4.46,2.77,1014
1.05,Ideal,F,VS2,62.8,57.0,6.48,6.45,4.06,6933
0.7,Ideal,E,VVS2,62.8,56.0,5.68,5.6,3.54,3238
0.3,Ideal,E,SI1,62.3,56.0,4.29,4.32,2.68,499
0.78,Good,E,SI2,63.7,54.0,5.82,5.77,3.69,2363
0.25,Ideal,E,VS2,62.1,57.0,4.01,4.05,2.5,535
0.47,Ideal,E,VS1,61.2,56.0,5.01,5.05,3.08,1872
0.7,Ideal,D,VVS2,61.7,55.0,5.73,5.75,3.54,5539
1.06,Premium,E,VS2,61.3,58.0,6.52,6.56,4.01,7275
0.7,Premium,E,VS1,61.8,58.0,5.71,5.75,3.54,3016
0.51,Premium,F,VS2,60.1,59.0,5.2,5.18,3.12,1574
0.61,Ideal,I,VVS2,62.0,54.0,5.51,5.47,3.4,1867
0.33,Very Good,I,VS2,62.6,58.0,4.34,4.42,2.74,463
0.72,Premium,F,VS2,62.1,57.0,5.73,5.71,3.55,2724
1.68,Very Good,G,VS2,62.7,58.0,7.51,7.54,4.72,14192
0.3,Very Good,G,IF,63.0,53.0,4.24,4.3,2.69,895
1.01,Fair,F,SI1,65.0,61.0,6.29,6.23,4.07,5131
0.9,Very Good,D,SI2,60.3,63.0,6.12,6.22,3.72,3534
0.31,Premium,I,VVS2,62.1,58.0,4.33,4.37,2.7,544
1.41,Good,E,VVS2,59.9,61.0,7.21,7.37,4.37,14853
1.61,Ideal,I,VS2,62.5,57.0,7.49,7.43,4.66,10098
0.25,Very Good,F,VVS2,60.4,59.0,4.09,4.12,2.48,575
0.52,Very Good,H,VS1,61.7,55.0,5.15,5.17,3.19,1659
0.52,Premium,F,SI1,61.5,60.0,5.15,5.16,3.17,1191
1.59,Good,F,SI2,63.6,57.0,7.43,7.39,4.71,9100
0.52,Premium,D,SI1,60.7,58.0,5.23,5.18,3.16,1376
0.5,Premium,I,SI1,61.7,58.0,5.09,5.15,3.16,965
0.3,Very Good,H,VS1,63.3,56.0,4.3,4.26,2.71,675
0.3,Ideal,G,VVS1,61.7,55.0,4.31,4.35,2.67,747
0.3,Ideal,D,VS1,61.8,56.0,4.3,4.34,2.67,661
0.54,Very Good,H,VVS1,62.0,57.0,5.2,5.25,3.24,1846
0.74,Very Good,E,VS2,61.8,58.0,5.79,5.82,3.59,3180
1.5,Very Good,H,VS2,58.9,59.0,7.34,7.43,4.35,10424
1.5,Premium,D,VS2,61.8,60.0,7.37,7.3,4.53,15240
0.31,Premium,H,VVS2,62.4,59.0,4.35,4.31,2.7,802
0.7,Good,E,VS2,64.1,59.0,5.64,5.59,3.6,2777
0.51,Ideal,G,VS1,62.2,55.0,5.11,5.14,3.19,1656
1.01,Premium,G,VVS2,60.7,58.0,6.52,6.49,3.95,7862
1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,7481
0.36,Premium,H,VS2,60.0,62.0,4.62,4.58,2.76,729
0.41,Premium,G,SI1,61.5,59.0,4.78,4.75,2.93,923
1.26,Ideal,D,VS2,62.5,57.0,6.9,6.85,4.3,8256
0.7,Ideal,F,VS1,62.0,55.0,5.74,5.71,3.55,2751
1.15,Premium,I,SI2,62.6,57.0,6.73,6.69,4.2,4347
0.9,Premium,E,SI2,62.2,60.0,6.19,6.15,3.84,3599
0.7,Good,G,VS2,,59.0,5.51,5.55,3.53,2353
0.74,Ideal,F,SI1,61.2,56.0,5.83,5.87,3.58,2889
1.01,Good,J,SI2,59.5,62.0,6.42,6.46,3.83,3756
1.21,Ideal,J,VS1,62.3,55.0,6.81,6.86,4.26,5324
2.51,Ideal,I,SI2,58.4,62.0,8.87,8.79,5.15,18037
0.5,Very Good,F,VS2,60.6,58.0,5.07,5.12,3.09,1436
0.9,Good,I,SI2,60.7,58.0,6.17,6.21,3.76,3057
1.24,Premium,H,VS2,61.7,59.0,6.91,6.84,4.24,6962
0.53,Ideal,D,VS2,61.4,56.0,5.23,5.2,3.2,1956
0.73,Ideal,F,SI1,62.1,55.0,5.75,5.78,3.58,2822
0.3,Premium,J,VS1,62.6,58.0,4.28,4.31,2.69,394
0.55,Premium,F,VS1,61.0,59.0,5.26,5.29,3.22,1755
0.41,Ideal,G,VVS1,61.8,55.0,4.76,4.78,2.95,1151
1.23,Very Good,J,VS2,62.8,59.0,6.75,6.82,4.26,4960
1.22,Ideal,I,SI1,61.7,57.0,6.85,6.82,4.22,6012
1.02,Ideal,G,VS1,62.1,58.0,6.4,6.45,3.99,6857
1.14,Ideal,F,I1,61.7,57.0,6.7,6.67,4.13,3824
0.4,Ideal,E,SI2,61.0,58.0,4.76,4.78,2.91,629
0.72,Ideal,G,VS2,,56.0,5.75,5.79,3.58,2383
0.38,Very Good,E,SI2,62.5,61.0,4.59,4.63,2.88,590
0.23,Very Good,F,VVS2,61.0,59.0,3.93,3.97,2.41,465
1.0,Very Good,F,VS2,61.1,60.0,6.4,6.46,3.93,7343
1.01,Good,G,SI1,62.2,65.0,6.34,6.3,3.93,3871
0.51,Ideal,D,VS2,62.4,55.0,5.14,5.11,3.2,1882
0.9,Premium,F,SI2,60.1,59.0,6.31,6.24,3.77,3704
0.31,Good,H,VVS1,63.7,56.0,4.3,4.33,2.75,612
0.4,Ideal,E,SI1,62.5,57.0,4.74,4.7,2.95,907
0.27,Good,E,VVS1,63.9,57.0,4.07,4.1,2.61,586
1.5,Good,G,VS1,63.8,58.0,7.21,7.12,4.57,13720
0.51,Ideal,F,VS2,61.7,56.0,5.13,5.15,3.17,1660
0.38,Premium,H,VS2,60.9,60.0,4.67,4.62,2.83,898
1.51,Good,I,SI1,63.9,59.0,7.18,7.26,4.61,9069
1.05,Premium,G,SI2,61.8,60.0,6.49,6.46,4.0,4198
0.33,Ideal,G,VVS2,61.3,56.0,4.46,4.48,2.74,730
0.42,Ideal,G,VS2,61.8,56.0,4.81,4.84,2.98,847
1.12,Premium,J,SI2,60.6,59.0,6.68,6.61,4.03,2898
0.31,Ideal,E,VS2,62.5,54.0,4.33,4.37,2.72,720
1.1,Very Good,F,VS2,62.7,58.5,6.5,6.59,4.1,7272
1.51,Premium,F,SI1,62.2,59.0,7.34,7.3,4.55,11607
0.3,Ideal,D,SI2,61.1,55.0,4.32,4.35,2.65,447
0.41,Very Good,F,VS1,62.9,57.0,4.7,4.74,2.97,889
0.77,Very Good,I,VS2,62.4,63.0,5.84,5.8,3.63,2162
0.39,Ideal,F,VVS2,61.7,56.0,4.7,4.73,2.91,988
1.7,Ideal,H,VS1,62.4,55.0,7.69,7.61,4.77,13949
0.5,Ideal,F,VS1,61.2,56.0,5.13,5.17,3.15,1695
1.5,Very Good,E,SI2,63.5,59.0,7.28,7.25,4.61,9450
0.3,Ideal,E,VVS1,62.6,54.0,4.3,4.33,2.7,838
0.51,Ideal,D,VS1,61.7,54.0,5.12,5.15,3.17,1752
1.01,Ideal,G,VS2,62.7,54.0,6.43,6.47,4.04,6937
1.02,Premium,I,SI1,60.2,60.0,6.45,6.39,3.87,3713
1.46,Ideal,E,SI2,62.3,55.0,7.29,7.25,4.53,8421
2.02,Ideal,I,SI2,62.2,57.0,8.06,7.99,4.99,10412
0.4,Very Good,E,VS1,62.7,55.0,4.69,4.72,2.95,1250
2.21,Premium,J,SI2,60.6,62.0,8.45,8.37,5.1,12327
0.3,Ideal,F,VVS1,61.8,54.0,4.33,4.37,2.69,802
1.03,Ideal,D,SI2,61.2,57.0,6.59,6.51,4.01,4764
2.01,Very Good,G,SI1,62.1,60.0,7.94,8.03,4.96,18398
1.0,Ideal,F,VS2,62.0,55.0,6.43,6.48,4.0,5844
0.8,Premium,G,IF,62.6,58.0,5.93,5.89,3.7,4193
0.5,Premium,E,SI2,61.0,62.0,5.13,5.09,3.12,1097
1.0,Ideal,G,SI2,62.8,57.0,6.37,6.31,3.98,4284
1.37,Ideal,I,SI2,62.2,56.0,7.07,7.14,4.42,6401
1.2,Premium,I,VS2,61.8,55.0,6.93,6.8,4.24,5699
1.26,Ideal,H,SI1,61.0,56.0,7.0,7.04,4.28,6715
1.53,Premium,H,VVS2,60.4,60.0,7.41,7.46,4.49,11982
2.04,Very Good,I,VS1,61.8,60.0,8.11,8.21,5.04,18127
1.06,Premium,G,VS1,62.2,55.0,6.58,6.51,4.07,6853
0.38,Good,E,SI1,58.9,58.0,4.73,4.77,2.8,680
0.41,Ideal,H,VVS1,62.2,57.0,4.74,4.78,2.96,1043
0.9,Very Good,F,SI1,61.7,60.0,6.19,6.22,3.83,3854
1.0,Good,F,VS1,64.2,60.0,6.18,6.28,4.0,6389
1.7,Premium,F,SI2,58.5,60.0,7.87,7.8,4.58,9330
2.06,Ideal,I,SI2,62.4,55.0,8.1,8.14,5.07,14120
0.92,Ideal,I,SI1,61.8,57.0,6.27,6.25,3.87,3323
0.71,Ideal,I,SI1,60.2,60.0,5.77,5.79,3.48,2319
0.75,Very Good,D,SI1,63.9,56.0,5.73,5.75,3.67,3085
0.4,Ideal,I,VS2,61.7,57.0,4.73,4.77,2.93,770
1.71,Ideal,I,SI2,61.1,55.0,7.78,7.73,4.74,10438
0.3,Very Good,D,VS2,62.9,58.0,4.23,4.26,2.67,710
0.36,Ideal,G,SI1,61.8,55.0,4.58,4.61,2.84,725
0.34,Ideal,D,SI1,,57.0,4.5,4.44,2.74,803
1.19,Premium,E,I1,60.2,61.0,6.91,6.87,4.15,3572
0.71,Good,J,SI1,61.5,62.0,5.61,5.66,3.47,1755
0.7,Good,J,VVS2,64.3,56.0,5.57,5.63,3.6,1922
0.38,Premium,G,VS1,61.9,58.0,4.66,4.62,2.87,1069
1.2,Premium,F,SI1,60.2,58.0,6.9,6.86,4.14,6604
2.31,Premium,H,SI2,62.1,58.0,8.55,8.47,5.29,12269
0.57,Ideal,H,SI1,61.8,54.0,5.35,5.37,3.31,1292
0.3,Premium,D,SI1,62.5,58.0,4.31,4.27,2.68,709
0.33,Ideal,G,VVS1,,56.0,4.47,4.5,2.74,838
1.01,Good,I,SI2,62.6,59.0,6.34,6.43,4.0,3823
0.3,Very Good,D,SI1,63.0,58.0,4.24,4.27,2.68,552
0.4,Very Good,F,VS1,60.4,58.0,4.75,4.79,2.88,868
0.89,Ideal,F,SI1,62.1,55.0,6.15,6.18,3.83,4127
0.28,Ideal,E,VVS2,62.1,56.0,4.21,4.19,2.61,828
1.0,Good,J,VS2,64.3,59.0,6.27,6.21,4.01,3580
0.9,Very Good,G,SI2,62.3,58.0,6.15,6.2,3.85,3398
0.53,Ideal,D,SI1,61.2,57.0,5.19,5.24,3.19,1587
1.21,Premium,I,SI1,60.6,56.0,6.97,6.89,4.2,5556
0.31,Ideal,D,SI2,62.3,56.0,4.38,4.35,2.72,593
1.24,Ideal,I,SI2,60.7,57.0,6.98,6.92,4.22,4812
0.41,Ideal,G,VS1,60.8,57.0,4.8,4.84,2.93,899
1.17,Fair,I,SI2,59.2,68.0,6.91,6.84,4.07,3833
0.76,Ideal,D,VS2,63.0,56.0,5.83,5.79,3.66,3248
1.05,Ideal,G,VS2,61.6,59.0,6.51,6.54,4.02,6981
0.34,Ideal,G,VS2,62.2,53.0,4.51,4.46,2.79,765
0.33,Premium,I,VS2,60.6,58.0,4.47,4.44,2.7,594
0.55,Ideal,F,SI2,61.4,55.0,5.27,5.29,3.24,1183
0.65,Ideal,D,VVS1,61.8,57.0,5.54,5.56,3.43,4022
0.29,Very Good,E,VVS1,59.5,61.0,4.29,4.31,2.56,609
0.32,Ideal,G,VVS2,61.9,57.0,4.41,4.38,2.72,936
0.4,Ideal,G,VVS1,60.8,57.0,4.78,4.81,2.91,1097
0.33,Ideal,F,VVS2,62.4,56.0,4.43,4.41,2.76,1067
0.49,Ideal,H,SI2,60.7,56.0,5.13,5.18,3.13,1190
0.27,Ideal,G,VS1,62.3,53.0,4.16,4.19,2.6,527
1.21,Very Good,J,SI1,62.7,57.0,6.72,6.77,4.23,4312
0.63,Ideal,F,VVS2,61.2,56.0,5.53,5.55,3.39,3351
1.06,Ideal,F,SI1,61.7,55.1,6.56,6.58,4.06,6249
0.7,Good,F,SI1,59.7,64.0,5.71,5.74,3.42,2337
0.32,Ideal,H,VVS1,61.6,56.0,4.41,4.39,2.71,936
0.92,Ideal,H,SI2,,57.0,6.3,6.29,3.81,3854
0.71,Premium,D,VS2,,58.0,5.53,5.67,3.54,2659
1.51,Very Good,I,VS2,61.6,57.0,7.28,7.34,4.5,9185
0.27,Very Good,G,VVS1,60.1,58.0,4.21,4.23,2.53,566
1.02,Fair,J,SI2,65.0,59.0,6.34,6.24,4.08,3119
0.5,Premium,F,VS1,62.3,55.0,5.09,5.06,3.16,1838
0.36,Very Good,I,VS1,63.3,56.0,4.56,4.51,2.87,729
0.31,Premium,G,VS1,59.9,59.0,4.44,4.41,2.65,770
0.4,Ideal,E,SI1,60.6,56.0,4.77,4.78,2.9,772
1.17,Ideal,J,VS2,62.1,56.0,6.8,6.75,4.21,4619
1.15,Very Good,H,SI2,62.0,58.0,6.66,6.7,4.14,4743
0.58,Ideal,E,SI2,62.8,56.0,5.3,5.37,3.35,1346
2.02,Premium,G,SI2,61.3,56.0,8.22,8.16,5.02,16929
0.31,Very Good,G,VVS1,59.8,62.0,4.35,4.41,2.62,761
1.1,Premium,I,SI2,62.6,59.0,6.57,6.53,4.1,4269
1.21,Premium,D,SI2,60.9,58.0,6.89,6.83,4.18,6031
1.06,Premium,G,VS2,60.4,58.0,6.64,6.68,4.02,6296
0.31,Ideal,G,IF,62.0,54.0,4.39,4.35,2.71,1028
1.56,Ideal,I,VS1,61.2,59.0,7.43,7.5,4.57,10399
1.11,Ideal,G,VS2,61.2,56.0,6.65,6.68,4.08,6857
0.7,Premium,F,SI2,61.9,62.0,5.69,5.66,3.51,2107
2.0,Ideal,H,SI1,61.8,57.0,8.1,8.15,5.02,18062
0.41,Premium,G,SI1,62.5,58.0,4.75,4.78,2.98,719
0.33,Ideal,H,SI1,60.6,56.0,4.46,4.49,2.72,564
0.4,Ideal,G,VVS2,62.4,57.0,4.7,4.73,2.94,917
1.32,Premium,I,SI2,58.4,60.0,7.24,7.15,4.2,5921
0.3,Ideal,E,SI1,62.2,55.0,4.29,4.33,2.68,499
0.85,Premium,E,VS2,60.2,60.0,6.14,6.09,3.68,3803
2.02,Very Good,H,VS2,61.5,59.0,8.08,8.21,5.01,17887
1.11,Ideal,E,IF,61.8,55.0,6.65,6.69,4.12,15464
0.32,Premium,I,VVS2,61.9,59.0,4.38,4.35,2.7,720
0.64,Good,G,VS2,64.1,55.3,5.43,5.45,3.49,1906
1.2,Ideal,D,SI2,61.7,56.0,6.88,6.81,4.22,6740
2.0,Premium,H,SI2,61.4,59.0,8.07,8.0,4.93,11108
1.03,Fair,G,SI2,65.7,58.0,6.32,6.26,4.13,3530
1.39,Ideal,J,VS2,60.3,57.0,7.26,7.24,4.37,6366
0.51,Ideal,F,VS2,60.6,56.0,5.19,5.17,3.14,1687
0.3,Ideal,H,VVS2,61.0,55.0,4.33,4.34,2.65,577
0.51,Very Good,E,VVS1,59.7,59.0,5.19,5.2,3.1,2369
0.51,Ideal,G,VS2,62.0,56.0,5.11,5.18,3.19,1343
0.33,Ideal,E,VS2,62.3,57.0,4.43,4.37,2.74,928
0.3,Very Good,H,IF,62.9,58.0,4.26,4.29,2.69,789
0.32,Ideal,I,VS2,62.5,55.0,4.37,4.4,2.74,449
0.43,Premium,F,SI1,62.6,58.0,4.77,4.81,3.0,792
0.57,Ideal,G,VVS2,60.5,56.0,5.36,5.38,3.25,1976
0.75,Ideal,E,VS2,61.7,56.0,5.86,5.84,3.61,3150
0.42,Premium,I,SI1,62.6,58.0,4.8,4.76,2.99,803
0.31,Very Good,G,SI1,63.0,58.0,4.3,4.34,2.72,462
0.72,Ideal,F,SI2,61.7,55.0,5.79,5.75,3.56,2298
1.7,Good,H,VS2,62.5,59.0,7.48,7.58,4.71,12723
1.01,Good,E,SI2,63.3,58.0,6.29,6.35,4.0,4149
1.21,Ideal,G,VS2,61.1,57.0,6.95,6.85,4.22,7996
0.24,Premium,H,VVS1,60.8,59.0,4.02,4.0,2.44,554
1.2,Fair,H,SI2,64.8,58.0,6.61,6.56,4.27,4368
0.3,Ideal,I,VS2,61.4,58.0,4.29,4.31,2.64,438
1.53,Premium,J,IF,61.1,58.0,7.41,7.45,4.54,9424
0.72,Ideal,H,SI2,61.3,56.0,5.75,5.77,3.53,2372
0.35,Very Good,E,SI1,62.7,57.0,4.47,4.52,2.82,614
1.01,Very Good,F,VS2,59.2,59.0,6.49,6.61,3.88,6257
1.58,Ideal,J,SI1,61.6,56.0,7.53,7.5,4.63,7592
0.56,Ideal,E,VVS2,62.1,57.0,5.26,5.3,3.28,2622
0.52,Ideal,I,IF,60.9,57.0,5.17,5.21,3.16,2111
1.22,Very Good,E,SI2,63.3,56.0,6.78,6.75,4.28,5739
0.72,Ideal,H,VVS2,60.9,56.0,5.78,5.84,3.54,3475
0.55,Good,H,SI1,,55.0,5.23,5.18,3.31,1263
0.5,Premium,G,SI1,62.8,61.0,5.01,4.99,3.14,1286
