carat,cut,color,clarity,depth,table,x,y,z,price
0.59,Ideal,E,SI1,61.4,56.0,5.36,5.39,3.3,1664
1.5,Fair,H,I1,65.5,58.0,7.02,6.96,4.58,5645
0.39,Premium,J,VS2,61.3,60.0,4.65,4.68,2.86,581
1.62,Premium,G,VS2,62.3,58.0,7.49,7.54,4.68,13578
0.35,Ideal,G,IF,61.3,55.0,4.57,4.6,2.81,1001
0.34,Ideal,E,VS2,61.8,57.0,4.48,4.52,2.78,696
0.36,Ideal,D,VVS2,61.9,53.0,4.57,4.6,2.84,957
0.7,Very Good,G,VS2,63.2,57.0,5.61,5.66,3.56,2353
0.78,Very Good,E,VS2,61.7,58.0,5.9,5.93,3.65,3334
0.38,Ideal,G,VS1,62.5,56.0,4.64,4.58,2.88,998
1.52,Premium,D,SI2,60.6,62.0,7.42,7.37,4.48,9561
1.5,Premium,E,VS2,59.5,58.0,7.53,7.46,4.46,14386
0.42,Premium,D,SI1,61.9,59.0,4.81,4.76,2.96,1040
0.3,Premium,D,VS2,60.9,58.0,4.32,4.35,2.64,710
0.3,Very Good,E,VS2,62.1,59.0,4.27,4.29,2.66,658
0.51,Ideal,D,SI2,61.9,56.0,5.15,5.1,3.17,1359
0.34,Ideal,E,VVS1,61.0,57.0,4.53,4.55,2.77,946
0.7,Fair,H,VS2,,58.0,5.87,5.89,3.35,1981
0.54,Ideal,G,SI1,62.6,57.0,5.21,5.18,3.25,1389
0.55,Ideal,G,SI2,62.1,57.0,5.3,5.23,3.27,1240
0.95,Good,F,SI2,59.7,57.0,6.41,6.45,3.84,3750
0.38,Ideal,I,VS1,61.5,53.9,4.66,4.7,2.89,703
1.51,Good,G,SI1,63.1,56.0,7.2,7.28,4.57,9258
1.17,Very Good,H,SI1,59.6,62.0,6.88,6.82,4.08,6336
1.5,Very Good,I,VVS2,63.3,58.0,7.24,7.21,4.57,9828
0.61,Ideal,E,VVS2,62.1,54.2,5.43,5.45,3.38,2907
0.39,Very Good,F,SI1,60.0,55.0,4.76,4.79,2.86,661
0.36,Ideal,H,SI1,62.3,57.0,4.54,4.58,2.84,505
0.31,Very Good,E,VS1,61.2,61.0,4.29,4.37,2.65,587
1.13,Premium,G,IF,61.2,59.0,6.78,6.71,4.13,9698
1.01,Ideal,G,VS2,61.9,58.0,6.37,6.43,3.96,6449
0.6,Premium,D,VS2,60.9,61.0,5.43,5.4,3.3,1808
1.22,Ideal,G,VVS2,62.3,56.0,6.81,6.84,4.25,10038
0.51,Premium,E,VVS2,59.3,59.0,5.25,5.17,3.09,2419
1.2,Premium,F,SI1,60.2,58.0,6.9,6.86,4.14,6604
0.51,Ideal,F,VS2,62.5,55.0,5.08,5.13,3.19,1442
0.36,Premium,E,SI2,61.5,58.0,4.56,4.61,2.82,505
1.56,Premium,H,SI1,61.9,59.0,7.46,7.4,4.6,10990
0.51,Premium,F,VS1,60.9,57.0,5.27,5.17,3.18,1836
1.01,Very Good,D,SI2,63.1,54.0,6.43,6.37,4.04,4338
1.01,Very Good,H,SI1,62.8,58.0,6.36,6.38,4.0,4559
0.25,Ideal,F,VS2,62.2,54.0,4.03,4.07,2.52,460
1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,5653
0.5,Ideal,E,VS2,62.1,55.0,5.11,5.13,3.18,1554
0.54,Ideal,G,SI1,61.4,54.0,5.27,5.35,3.26,1384
2.01,Premium,I,SI2,62.6,56.0,8.1,8.0,5.04,13833
0.33,Very Good,G,VS2,62.0,58.0,4.42,4.45,2.75,579
0.61,Very Good,D,VS1,62.4,57.0,5.44,5.46,3.4,2096
1.5,Very Good,E,SI2,63.3,57.0,7.28,7.23,4.59,7728
0.3,Premium,D,SI1,62.1,59.0,4.29,4.31,2.67,515
0.42,Premium,G,VS2,60.1,61.0,4.84,4.81,2.9,1087
1.01,Ideal,F,SI2,60.5,57.0,6.49,6.53,3.94,4416
0.42,Ideal,G,VS1,62.7,54.0,4.8,4.83,3.02,921
1.06,Ideal,E,SI1,58.8,57.0,6.71,6.66,3.93,5877
0.9,Good,H,VVS1,64.3,59.0,6.04,6.09,3.9,4381
0.63,Ideal,D,VS2,61.5,54.0,5.54,5.58,3.42,2013
0.3,Ideal,F,VS1,61.9,56.0,4.3,4.32,2.67,612
1.03,Very Good,F,SI2,62.2,56.0,6.51,6.48,4.04,4449
0.7,Good,D,VS2,59.9,59.0,5.69,5.73,3.42,3561
0.3,Very Good,E,VS1,63.0,57.0,4.25,4.29,2.69,568
1.51,Premium,I,VVS1,61.0,61.0,7.47,7.34,4.52,10824
0.9,Premium,D,SI2,61.2,62.0,6.22,6.07,3.76,4133
1.02,Premium,D,SI2,62.5,59.0,6.43,6.38,4.0,4907
1.7,Ideal,J,VS2,60.5,58.0,7.73,7.74,4.68,10002
0.39,Ideal,I,VS2,61.5,55.0,4.7,4.73,2.9,651
2.13,Premium,J,VS2,59.6,59.0,8.43,8.37,5.01,15110
1.0,Premium,G,SI1,63.0,59.0,6.44,6.32,4.02,4956
2.0,Premium,G,SI2,62.9,58.0,7.98,7.92,5.0,13420
1.0,Premium,G,VS1,60.9,60.0,6.45,6.42,3.92,6097
0.3,Very Good,H,VVS2,61.5,57.0,4.32,4.36,2.66,525
0.51,Premium,E,SI1,62.8,61.0,5.07,5.06,3.18,1443
1.58,Very Good,D,SI1,62.7,60.0,7.37,7.41,4.63,13869
0.72,Premium,F,SI1,61.6,60.0,5.79,5.73,3.55,2314
1.01,Very Good,H,VS2,63.3,57.0,6.32,6.27,3.99,4559
0.32,Ideal,G,VVS2,61.9,57.0,4.41,4.38,2.72,936
1.22,Premium,J,SI2,62.6,59.0,6.79,4.24,3.76,3156
1.01,Premium,G,VS2,59.2,59.0,6.59,6.52,3.88,6108
0.53,Ideal,H,VVS1,61.2,56.0,5.25,5.27,3.22,1842
0.4,Premium,H,VVS1,61.8,58.0,4.69,4.72,2.91,1017
0.3,Ideal,D,SI1,61.9,56.0,4.28,4.31,2.66,552
1.0,Very Good,G,VS1,60.6,63.0,6.42,6.45,3.9,6699
0.91,Good,E,SI1,60.2,60.0,6.17,6.26,3.74,4523
1.55,Premium,H,SI2,62.0,56.0,7.41,7.37,4.58,7319
0.9,Premium,I,SI2,,59.0,6.11,6.07,3.79,2826
0.32,Ideal,E,SI1,61.9,56.0,4.43,4.39,2.73,720
2.02,Ideal,J,VS2,61.8,57.0,8.11,8.14,5.02,14766
0.33,Ideal,G,VS2,61.2,55.0,4.49,4.46,2.74,743
1.01,Good,D,VS1,56.8,61.0,6.5,6.45,3.68,5050
0.87,Very Good,G,SI2,59.9,58.0,6.19,6.23,3.72,2802
1.11,Ideal,E,VS2,62.2,56.0,6.66,6.59,4.12,7459
0.41,Good,D,VS2,63.8,55.0,4.7,4.73,3.01,873
0.7,Very Good,H,VS2,63.2,57.0,5.58,5.62,3.54,2137
0.38,Premium,E,SI2,59.9,56.0,4.79,4.72,2.85,596
1.39,Very Good,E,VS1,60.9,61.0,7.15,7.19,4.37,12614
1.24,Premium,E,I1,61.1,62.0,6.91,6.86,4.21,3528
0.32,Ideal,F,VVS2,62.1,55.0,4.37,4.39,2.72,800
1.51,Very Good,I,SI2,60.6,60.2,7.32,7.37,4.45,7441
1.18,Ideal,G,VVS2,62.2,54.0,6.78,6.82,4.23,9252
0.31,Ideal,G,VVS1,61.4,57.0,4.37,4.39,2.68,772
1.3,Ideal,D,SI1,62.2,56.0,6.98,6.94,4.33,9275
0.54,Good,E,VVS2,57.5,61.0,5.47,5.39,3.12,2391
1.51,Very Good,J,SI1,60.6,57.0,7.38,7.46,4.5,7125
0.78,Very Good,I,VS1,60.9,55.0,5.94,5.98,3.63,2694
0.54,Ideal,F,VS1,60.9,56.0,5.27,5.29,3.21,1937
0.41,Ideal,E,VS2,62.4,54.0,4.79,4.76,2.98,999
0.3,Premium,I,VVS2,61.9,61.0,4.32,4.28,2.66,675
1.01,Ideal,G,SI2,62.1,57.0,6.48,6.44,4.01,4350
1.16,Premium,E,SI1,61.3,60.0,6.7,6.64,4.09,6366
0.76,Ideal,F,SI2,61.6,57.0,5.91,5.85,3.62,2253
1.15,Premium,J,SI1,62.3,55.0,6.76,6.66,4.18,4347
0.38,Very Good,G,SI1,61.8,53.7,4.67,4.69,2.9,755
0.7,Very Good,G,SI1,62.8,56.0,5.64,5.66,3.55,2304
0.4,Ideal,G,SI2,61.9,54.0,4.75,4.8,2.94,622
0.9,Very Good,G,SI2,60.3,63.0,6.33,6.25,3.79,3478
0.41,Good,I,VVS2,63.1,56.0,4.72,4.75,2.99,827
0.7,Premium,J,VS2,61.2,60.0,5.7,5.73,3.5,1843
0.38,Ideal,F,SI1,60.9,55.0,4.7,4.72,2.87,844
1.52,Premium,H,SI1,60.1,60.0,7.47,7.45,4.48,10330
0.33,Ideal,H,VVS2,61.9,55.0,4.45,4.47,2.76,666
1.07,Very Good,G,VS1,60.9,55.0,6.6,6.64,4.03,6998
0.37,Premium,D,SI1,62.2,58.0,4.62,4.58,2.86,874
0.7,Very Good,E,VS2,60.2,62.0,5.71,5.75,3.45,2843
0.34,Premium,D,SI1,62.7,59.0,4.45,4.42,2.78,803
1.51,Premium,H,SI2,60.2,59.0,7.43,7.33,4.44,8598
1.01,Very Good,H,SI1,61.8,60.0,6.38,6.44,3.96,4855
0.59,Premium,E,VS2,59.1,61.0,5.61,5.53,3.29,1641
0.54,Ideal,E,VS2,60.5,56.0,5.26,5.28,3.19,1754
0.5,Very Good,H,VS1,61.6,57.0,5.11,5.13,3.15,1598
1.0,Premium,G,VS2,62.1,58.0,6.43,6.39,3.98,5242
0.3,Very Good,D,SI2,63.0,55.0,4.25,4.26,2.68,447
0.42,Very Good,E,SI1,63.4,56.0,4.82,4.74,3.03,992
1.05,Ideal,G,VVS2,60.4,54.0,6.6,6.65,4.0,9000
0.63,Ideal,E,VS2,62.1,56.0,5.54,5.51,3.43,2156
1.5,Premium,F,SI2,60.8,59.0,7.36,7.3,4.46,9408
0.23,Very Good,F,VVS2,60.8,59.0,3.97,3.99,2.42,472
0.33,Premium,G,VS2,60.8,62.0,4.46,4.42,2.7,743
1.01,Premium,G,SI2,62.9,57.0,6.39,6.33,4.0,3750
0.7,Very Good,D,SI1,60.3,60.0,5.74,5.77,3.47,2656
2.06,Good,J,SI1,64.1,56.0,7.97,8.09,5.15,11746
1.73,Good,E,I1,63.6,59.0,7.6,7.56,4.82,8370
0.37,Ideal,D,VS2,61.3,56.0,4.6,4.64,2.83,876
0.52,Very Good,F,SI1,61.9,58.0,5.1,5.15,3.17,1298
0.34,Ideal,I,SI1,61.9,56.0,4.47,4.5,2.77,469
1.01,Ideal,G,VS2,60.4,61.0,6.45,6.5,3.91,6132
0.91,Good,J,VS2,61.3,61.0,6.18,6.25,3.81,3290
1.02,Very Good,E,SI2,58.7,63.0,6.61,6.55,3.86,4286
0.7,Very Good,G,SI1,63.5,56.0,5.64,5.7,3.6,2293
0.53,Ideal,E,VS2,62.0,55.0,5.17,5.21,3.22,1607
0.7,Very Good,H,SI2,63.8,59.0,5.6,5.63,3.58,1807
1.04,Very Good,E,SI1,63.5,56.0,6.41,6.37,4.06,5381
1.51,Good,E,I1,63.6,60.0,7.3,7.26,4.63,5647
0.73,Ideal,G,VVS2,,55.0,5.83,5.77,3.59,2919
0.71,Very Good,D,SI1,61.5,58.0,5.73,5.79,3.54,2843
0.33,Ideal,G,VS1,62.1,54.0,4.47,4.42,2.76,854
1.51,Very Good,F,VVS2,58.0,65.0,7.58,7.62,4.41,16613
0.73,Very Good,E,SI2,63.3,57.0,5.72,5.69,3.61,2409
0.77,Ideal,H,VS2,62.4,56.0,5.89,5.85,3.66,2479
0.76,Ideal,H,VS2,62.7,57.0,5.82,5.86,3.66,2668
0.4,Good,I,VVS1,63.3,57.0,4.67,4.71,2.97,842
0.31,Ideal,D,VS1,61.1,55.0,4.37,4.4,2.68,774
1.24,Ideal,F,VVS2,62.0,57.0,6.86,6.91,4.27,12059
0.44,Ideal,I,VVS2,60.8,56.0,4.9,4.93,2.99,912
1.17,Ideal,J,SI1,,55.0,6.74,6.77,4.21,4883
0.31,Very Good,E,VS2,,56.0,4.29,4.33,2.71,680
0.9,Good,H,VS1,62.4,55.0,6.09,6.16,3.82,4409
0.56,Very Good,H,SI1,61.3,60.0,5.23,5.28,3.22,1197
0.39,Ideal,E,VVS2,61.6,56.0,4.69,4.73,2.9,1300
0.3,Ideal,G,IF,60.9,56.0,4.34,4.36,2.65,863
0.7,Ideal,G,VS2,61.9,56.0,5.68,5.7,3.52,3253
1.5,Very Good,G,SI2,63.2,58.0,7.25,7.19,4.56,7098
1.09,Good,D,SI2,63.8,60.0,6.57,6.49,4.16,4682
1.01,Ideal,H,SI1,62.4,53.0,6.42,6.47,4.02,4559
0.3,Ideal,E,VS1,60.6,56.0,4.35,4.36,2.64,735
0.41,Premium,G,VS2,60.8,59.0,4.78,4.8,2.91,827
0.3,Very Good,G,VS2,59.3,59.0,4.38,4.42,2.61,491
0.72,Very Good,G,SI1,62.8,59.0,5.69,5.74,3.59,2265
0.28,Ideal,E,VVS2,62.4,56.0,4.2,4.16,2.61,828
0.31,Ideal,E,VS1,61.2,55.0,4.4,4.43,2.7,722
0.9,Very Good,E,VVS2,62.2,60.0,6.04,6.12,3.78,6289
1.01,Premium,F,VS1,61.3,58.0,6.44,6.52,3.97,6999
0.4,Very Good,G,VVS2,61.6,58.0,4.73,4.78,2.93,925
0.51,Good,H,SI1,63.7,56.0,5.1,5.07,3.24,1227
0.92,Ideal,E,SI2,62.1,53.0,6.22,6.25,3.87,4011
0.32,Very Good,G,VS1,63.0,55.0,4.35,4.38,2.75,645
1.01,Very Good,I,SI2,61.8,60.0,6.34,6.37,3.93,3885
0.64,Ideal,I,IF,62.0,54.0,5.53,5.56,3.44,1991
0.24,Premium,D,VS2,61.4,55.0,4.05,3.99,2.47,485
0.91,Premium,H,SI1,60.9,58.0,6.26,6.22,3.8,3414
0.76,Ideal,D,VS2,60.2,56.0,5.92,5.95,3.57,3352
0.35,Ideal,E,SI2,61.4,56.0,4.55,4.51,2.78,630
1.51,Fair,D,SI2,66.2,54.0,7.19,7.08,4.72,6596
0.9,Fair,E,VVS2,58.1,59.0,6.21,6.26,3.62,5551
0.25,Very Good,F,VVS2,62.2,57.0,4.01,4.04,2.5,633
1.5,Very Good,F,VS1,60.5,55.0,7.39,7.48,4.5,15585
1.51,Ideal,I,VS2,,54.0,7.38,7.42,4.57,9891
1.0,Fair,H,SI2,67.7,60.0,6.11,5.98,4.09,2875
0.33,Very Good,G,VVS2,63.0,57.0,4.38,4.42,2.77,752
0.5,Very Good,F,SI1,61.6,60.0,5.07,5.1,3.13,1214
1.21,Very Good,F,VS1,61.1,61.0,6.79,6.87,4.17,9656
0.3,Ideal,D,VVS2,61.7,55.0,4.33,4.36,2.68,814
0.42,Ideal,G,SI2,62.3,55.0,4.8,4.83,3.0,686
1.51,Ideal,G,VS1,60.6,57.0,7.38,7.48,4.5,14375
1.01,Good,F,SI1,65.5,58.0,6.11,6.25,4.05,4369
0.36,Premium,G,VS2,62.5,58.0,4.55,4.51,2.83,756
1.01,Very Good,F,VS1,63.2,58.0,6.32,6.34,4.0,7107
1.02,Very Good,D,SI2,60.3,58.0,6.48,6.52,3.92,4633
0.5,Very Good,G,SI1,60.0,63.0,5.1,5.06,3.05,1286
1.2,Premium,H,SI2,62.5,58.0,6.74,6.69,4.2,4368
0.78,Very Good,D,VS2,62.2,56.0,5.85,5.91,3.66,3668
0.3,Premium,D,SI1,62.5,59.0,4.26,4.22,2.65,520
2.09,Very Good,F,SI2,60.2,61.0,8.32,8.29,5.0,15773
0.23,Good,F,VS1,63.2,58.0,3.86,3.89,2.45,376
1.01,Premium,I,SI2,60.5,60.0,6.52,6.5,3.94,4072
1.53,Premium,H,VVS2,60.4,60.0,7.46,7.41,4.49,12092
0.73,Ideal,G,SI1,62.5,55.0,5.78,5.74,3.6,2351
0.74,Ideal,H,VS2,62.2,55.0,5.83,5.81,3.62,3178
1.05,Ideal,F,SI1,61.3,54.0,6.58,6.61,4.04,5842
1.24,Premium,H,SI1,60.2,60.0,6.94,6.91,4.17,6808
0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,889
1.7,Ideal,F,VS2,62.3,56.0,7.61,7.65,4.75,17892
0.25,Very Good,E,VS2,63.3,56.0,4.01,4.05,2.55,436
1.01,Fair,G,SI2,65.1,58.0,6.29,6.21,4.07,3461
0.35,Ideal,I,VS1,60.9,57.0,4.59,4.54,2.78,709
0.4,Ideal,E,VS1,,55.0,4.67,4.71,2.93,947
1.0,Ideal,D,SI1,61.7,57.0,6.39,6.42,3.95,5489
1.02,Very Good,F,SI1,63.3,58.0,6.39,6.35,4.03,5038
1.24,Premium,F,VS1,62.5,58.0,6.87,6.83,4.28,10033
1.23,Good,D,SI2,60.5,64.0,6.94,6.88,4.18,5689
0.4,Ideal,G,VVS1,,57.0,4.75,4.76,2.93,1123
0.9,Good,F,VS2,63.6,59.0,6.11,6.06,3.87,4234
0.31,Ideal,E,SI1,62.4,57.0,4.31,4.34,2.7,544
0.6,Premium,D,SI1,60.4,60.0,5.44,5.48,3.3,1896
0.26,Very Good,H,VVS2,,58.0,4.08,4.04,2.57,600
0.55,Ideal,E,SI1,62.1,55.0,5.21,5.26,3.25,1551
0.57,Ideal,G,VVS2,60.7,55.0,5.36,5.34,3.25,2206
0.41,Premium,D,SI2,62.3,58.0,4.77,4.74,2.96,876
0.5,Very Good,H,VS2,61.8,63.0,5.05,5.08,3.13,1074
0.53,Ideal,G,IF,61.9,56.0,5.18,5.22,3.21,2247
0.72,Ideal,I,VS2,61.6,55.0,5.76,5.78,3.55,2312
1.16,Ideal,G,VS1,60.9,55.0,6.79,6.84,4.15,9248
0.51,Very Good,E,SI1,61.6,53.0,5.16,5.19,3.19,1315
0.57,Very Good,G,VS2,63.3,56.0,5.3,5.25,3.34,1641
0.54,Premium,G,VS2,61.0,60.0,5.24,5.18,3.18,1637
0.58,Very Good,G,SI1,63.5,56.0,5.34,5.28,3.37,1393
0.5,Ideal,J,VS2,61.6,57.0,5.08,5.12,3.14,1099
0.3,Ideal,D,VS2,,55.0,4.31,4.34,2.68,710
0.32,Ideal,G,VS2,62.0,57.0,4.41,4.37,2.72,672
1.72,Premium,F,I1,60.5,59.0,7.8,7.71,4.69,7089
0.23,Very Good,E,VVS2,61.2,58.0,3.93,3.98,2.42,530
0.41,Very Good,F,VS1,61.5,57.0,4.77,4.81,2.95,974
0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,579
0.41,Very Good,G,VVS2,61.1,55.0,4.8,4.82,2.94,932
0.34,Ideal,F,SI1,63.0,54.0,4.5,4.48,2.83,727
0.41,Ideal,E,VVS2,61.4,57.0,4.76,4.79,2.93,1187
1.2,Ideal,D,SI1,61.1,56.0,6.86,6.89,4.2,9317
0.71,Very Good,E,VS2,61.6,56.0,5.74,5.81,3.56,2630
0.9,Very Good,I,IF,62.6,59.0,6.12,6.15,3.84,4596
2.05,Very Good,F,SI2,61.9,56.0,8.13,8.18,5.05,15017
1.12,Very Good,G,SI2,63.4,57.0,6.51,6.47,4.12,3700
0.51,Ideal,E,SI1,60.8,57.0,5.17,5.22,3.16,1437
0.32,Ideal,D,SI1,62.8,56.0,4.42,4.37,2.76,756
1.55,Very Good,F,VS1,61.6,56.0,7.38,7.45,4.57,15658
0.33,Ideal,E,SI1,62.4,56.0,4.41,4.43,2.76,579
2.02,Very Good,H,SI2,59.9,55.0,8.17,8.28,4.93,15851
1.03,Ideal,H,VS1,61.5,57.0,6.49,6.45,3.98,4874
0.33,Premium,E,VS1,61.5,59.0,4.42,4.46,2.73,781
0.33,Premium,G,VVS1,61.2,60.0,4.44,4.42,2.71,1114
0.54,Ideal,E,SI2,62.1,56.0,5.18,5.22,3.23,1163
0.54,Premium,D,SI1,62.6,57.0,5.21,5.12,3.23,1650
1.02,Ideal,G,VS1,61.5,55.0,6.49,6.52,4.0,7357
0.34,Premium,J,VS1,61.7,58.0,4.47,4.41,2.74,574
1.22,Ideal,G,VS1,60.7,57.0,6.94,6.93,4.21,9166
0.51,Ideal,E,VS1,62.7,56.0,5.1,5.14,3.21,1636
0.41,Premium,G,VS1,61.5,58.0,4.8,4.76,2.94,961
1.18,Ideal,G,SI2,60.5,55.0,6.9,6.85,4.16,5452
2.01,Ideal,J,SI1,62.3,57.0,8.05,7.99,5.0,12607
0.82,Very Good,I,VS1,63.6,58.9,5.88,5.93,3.76,2583
1.01,Premium,H,SI1,62.3,61.0,6.39,6.32,3.96,4513
0.3,Ideal,G,VS1,62.0,56.0,4.29,4.32,2.67,624
0.32,Premium,G,VS1,61.2,62.0,4.45,4.41,2.71,773
0.56,Ideal,D,SI1,61.4,57.0,5.31,5.34,3.27,1723
0.41,Ideal,D,SI1,62.2,57.0,4.7,4.76,2.94,791
0.33,Ideal,E,VVS2,61.2,57.0,4.47,4.45,2.73,1114
0.75,Very Good,E,VVS2,62.8,57.0,5.74,5.78,3.62,4005
0.7,Fair,D,SI1,52.2,65.0,6.04,5.99,3.14,1895
2.04,Very Good,G,SI2,59.9,58.0,8.26,8.31,4.96,16389
0.9,Very Good,G,SI2,63.1,59.0,6.11,6.16,3.87,3353
0.3,Ideal,E,VS2,,56.0,4.28,4.32,2.68,658
1.11,Ideal,H,SI2,62.6,56.0,6.58,6.65,4.14,4719
0.42,Ideal,E,VS1,60.6,57.0,4.84,4.86,2.94,1177
1.04,Premium,I,SI2,62.0,57.0,6.53,6.47,4.03,3774
0.36,Premium,E,VS2,61.3,60.0,4.59,4.54,2.8,1013
0.9,Very Good,F,VS2,59.6,59.0,6.27,6.31,3.75,4397
0.7,Good,F,VS2,64.3,59.0,5.6,5.56,3.59,2373
0.32,Premium,G,VS2,60.5,58.0,4.42,4.41,2.67,720
1.08,Ideal,H,SI2,61.8,55.0,6.57,6.6,4.07,4491
3.0,Good,I,I1,57.0,64.0,9.38,9.31,5.33,10863
0.73,Ideal,D,VVS2,62.2,56.0,5.79,5.73,3.58,4252
0.51,Good,H,VS2,61.8,65.0,5.07,5.02,3.12,1128
0.46,Fair,F,SI1,66.3,56.0,4.86,4.79,3.2,984
0.32,Premium,G,VS2,,60.0,4.36,4.39,2.69,561
1.0,Ideal,E,SI1,61.9,56.0,6.37,6.45,3.97,5458
0.32,Premium,G,VS1,61.4,58.0,4.4,4.36,2.69,828
0.93,Very Good,G,SI2,62.7,57.0,6.21,6.26,3.91,3738
1.13,Very Good,E,SI1,60.8,58.0,6.71,6.77,4.1,5086
0.25,Very Good,F,IF,61.1,54.0,4.08,4.11,2.5,633
1.23,Good,D,I1,63.7,58.0,6.72,6.79,4.3,3977
0.91,Very Good,E,SI2,62.8,59.0,6.1,6.16,3.85,3876
0.32,Ideal,I,VS2,62.5,55.0,4.37,4.4,2.74,449
0.3,Good,D,SI1,63.1,56.0,4.24,4.28,2.69,515
0.72,Premium,F,SI1,59.5,62.0,5.85,5.74,3.45,2670
0.36,Premium,F,SI1,61.1,60.0,4.62,4.57,2.81,616
0.32,Very Good,F,VS1,62.3,55.0,4.38,4.42,2.74,696
1.25,Very Good,G,VS1,60.7,56.0,6.93,7.01,4.23,9116
0.38,Very Good,D,VS1,59.5,61.0,4.66,4.69,2.78,921
0.5,Ideal,E,VS2,61.4,57.0,5.11,5.08,3.13,1746
0.51,Ideal,G,SI1,63.0,53.0,5.13,5.1,3.22,1312
0.6,Ideal,H,SI2,61.7,54.0,5.44,5.48,3.37,1250
1.02,Very Good,F,SI2,60.3,59.0,6.5,6.53,3.93,4241
0.41,Ideal,G,VS2,62.4,54.0,4.78,4.81,2.99,827
0.5,Premium,F,VS2,61.1,60.0,5.12,5.1,3.12,1654
0.9,Fair,E,SI1,65.5,59.0,6.06,6.03,3.96,3508
1.14,Ideal,F,VVS1,62.2,56.0,6.69,6.67,4.16,11844
0.3,Premium,F,VS2,62.8,58.0,4.29,4.24,2.68,776
0.9,Premium,D,VS2,62.6,59.0,6.14,6.17,3.85,5001
0.3,Ideal,F,VVS1,62.0,54.2,4.31,4.33,2.68,854
1.05,Ideal,F,SI1,60.6,59.0,6.51,6.56,3.96,5586
0.51,Very Good,G,VS1,62.9,58.0,5.05,5.1,3.19,1656
1.5,Very Good,E,SI1,60.8,58.0,7.32,7.36,4.46,11688
0.3,Very Good,G,VS1,60.3,62.0,4.3,4.33,2.6,605
0.32,Ideal,G,IF,62.0,54.0,4.42,4.45,2.75,918
0.32,Very Good,F,VS2,63.3,57.0,4.38,4.34,2.76,773
0.63,Very Good,H,VS2,61.2,59.2,5.48,5.51,3.36,1640
1.37,Premium,E,SI2,61.0,57.0,7.25,7.19,4.4,6751
0.54,Ideal,H,VS1,,56.0,5.24,5.23,3.22,1637
0.5,Very Good,H,VS2,61.2,55.0,5.12,5.16,3.15,1411
1.06,Good,I,VS1,57.5,62.0,6.71,6.83,3.9,5293
0.3,Ideal,F,VVS1,62.4,56.0,4.31,4.28,2.68,1114
0.3,Ideal,H,VVS2,61.5,57.0,4.31,4.34,2.66,605
0.81,Premium,F,SI1,61.3,60.0,6.0,5.94,3.66,2926
1.02,Very Good,H,VS2,60.2,62.0,6.46,6.54,3.91,5335
1.04,Premium,D,SI2,61.0,59.0,6.51,6.54,3.98,4724
0.42,Ideal,G,VS2,61.6,56.0,4.82,4.83,2.97,847
1.63,Ideal,E,VS2,61.3,55.0,7.6,7.63,4.67,17825
0.31,Very Good,H,VVS2,61.2,55.0,4.41,4.44,2.7,578
0.9,Fair,D,SI2,66.0,58.0,6.0,5.97,3.95,3205
0.3,Ideal,G,SI1,62.2,57.0,4.26,4.29,2.66,477
1.0,Fair,G,VVS2,66.9,55.0,6.2,6.17,4.14,4534
1.5,Very Good,G,VVS1,63.3,58.0,7.19,7.27,4.58,14842
0.4,Ideal,D,VS1,59.9,57.0,4.77,4.82,2.87,1123
0.42,Ideal,G,VS2,61.2,56.0,4.84,4.8,2.95,1087
0.24,Very Good,F,VVS1,,56.0,3.98,4.0,2.46,485
0.3,Ideal,G,IF,,55.0,4.33,4.35,2.68,813
0.5,Very Good,H,SI1,63.1,59.0,5.02,4.96,3.15,1181
0.4,Premium,H,SI1,62.8,59.0,4.69,4.67,2.94,855
0.6,Ideal,G,IF,62.2,55.0,5.36,5.44,3.36,2533
0.72,Premium,F,SI2,60.5,59.0,5.83,5.8,3.52,2298
0.57,Premium,F,SI2,61.4,56.0,5.38,5.29,3.28,1176
0.92,Premium,E,SI1,62.2,58.0,6.23,6.18,3.86,4482
0.91,Very Good,H,VS2,63.7,57.0,6.1,6.12,3.89,3924
0.3,Good,H,VVS2,63.7,55.0,4.24,4.27,2.71,605
0.86,Premium,E,SI1,61.9,61.0,6.07,5.99,3.73,3323
0.28,Premium,H,VVS1,59.9,62.0,4.28,4.23,2.55,646
0.91,Very Good,E,SI2,62.9,56.0,6.14,6.17,3.87,3763
0.7,Premium,E,VS1,62.7,60.0,5.64,5.59,3.52,2695
0.6,Ideal,F,VS1,62.9,57.0,5.35,5.31,3.35,2142
0.46,Good,F,VS1,61.6,62.2,4.84,5.0,3.04,1168
1.0,Premium,F,VS1,59.2,60.0,6.53,6.48,3.58,7056
2.21,Premium,J,SI2,60.6,62.0,8.45,8.37,5.1,12327
1.01,Very Good,G,VVS1,61.8,59.0,6.47,6.41,3.98,8373
0.71,Ideal,E,SI1,60.5,56.0,5.77,5.73,3.47,2823
0.33,Premium,E,VVS2,60.3,58.0,4.47,4.49,2.7,868
0.31,Ideal,F,IF,62.3,54.0,4.37,4.39,2.73,914
0.34,Ideal,I,SI1,61.9,57.0,4.52,4.49,2.79,589
0.78,Fair,H,VS2,54.7,67.0,6.25,6.15,3.4,2691
